File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
3024;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;11076385;5578040;BU;1;202;BU6;;2;MDU;501;501;;5;;;;;;;;;;;;;N;MODIFY;;;';4128344;11076385
3025;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;11076386;5578041;BU;1;301;BU7;;3;MDU;502;502;;5;;;;;;;;;;;;;N;MODIFY;;;';4128344;11076386
3026;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11076387;5578042;BU;1;302;BU8;;3;MDU;601;601;;6;;;;;;;;;;;;;N;MODIFY;;;';4128344;11076387
3027;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;11076388;5578043;BU;1;401;BU9;;4;MDU;602;602;;6;;;;;;;;;;;;;N;MODIFY;;;';4128344;11076388
3028;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';15;11184252;5578049;SU;1;;SU1;;-1;MDU;SU1;SU1;;0;;;;;;;;;;;;;N;MODIFY;;;';4128344;11184252
3029;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';16;11184253;5578050;SU;1;;SU2;;-1;MDU;SU2;SU2;;0;;;;;;;;;;;;;N;MODIFY;;;';4128344;11184253
3030;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';17;11184254;5578051;SU;1;;SU3;;-1;MDU;SU3;SU3;;0;;;;;;;;;;;;;N;MODIFY;;;';4128344;11184254
3031;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196618;'20200203131126;4128344;'1630000;'22664;Noorderplaats;'7;';2000;Antwerpen;;'153046,23;'213390,113;;N;HEIGHT;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';18;11184255;5578052;SU;1;;SU4;;-1;MDU;SU4;SU4;;0;;;;;;;;;;;;;N;MODIFY;;;';4128344;11184255
3032;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196681;'20200207134852;5802357;'1630000;'26100;Rijnkaai;'2;';2000;Antwerpen;;'152427;'213780;;N;MON;1;6;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11076662;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';5802357;11076662
3033;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196728;'20200211083421;2047587;'1630000;'26100;Rijnkaai;'1;';2000;Antwerpen;;'152434,717;'213811,055;;N;MON;2;6;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11077042;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';2047587;11077042
3034;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196729;'20200211083449;5802358;'1630000;'26100;Rijnkaai;'4;';2000;Antwerpen;;'152429,24;'213799,971;;N;MON;3;9;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11077043;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';5802358;11077043
3035;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11292741;'20200211083613;6440424;'1630000;'3931;Braziliestraat;'2;'E;2000;Antwerpen;;'152438,375;'213749,433;;N;ORN;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11081342;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';6440424;11081342
3036;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;13318870;'20200211083552;6419169;'1630000;'3931;Braziliestraat;'2;'D;2000;Antwerpen;;'152441,687;'213758,015;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11136090;;LU;1;;;;;;1;1;;0;;;;;;;;;;SSV_IMPORT;'2/07/2019 12:30;;N;MODIFY;;;';6419169;11136090
3037;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;13318869;'20200211083545;6419634;'1630000;'3931;Braziliestraat;'2;'C;2000;Antwerpen;;'152441,533;'213769,327;;N;IRREG;3;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11136089;;LU;1;;;;;;1;1;;0;;;;;;;;;;SSV_IMPORT;'2/07/2019 12:30;;N;MODIFY;;;';6419634;11136089
3038;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;714103;'20200225115211;59296;'1630000;'27673;Van Schoonbekeplein;'11;';2000;Antwerpen;;'152568,671;'213060,632;;N;IRREG;1;3;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;1630479;;BU;1;;;;;;1;1;;0;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;MODIFY;;;';59296;1630479
3039;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;10416160;;LU;1;;;;;MDU;101;1;;0;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416160
3040;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;10416161;;LU;1;;;;;MDU;102;101;;1;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416161
3041;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;10416162;;LU;1;;;;;MDU;201;201;;2;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416162
3042;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;10416163;;LU;1;;;;;MDU;202;202;;2;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416163
3043;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;10416164;;LU;1;;;;;MDU;301;301;;3;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416164
3044;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;10416165;;LU;1;;;;;MDU;302;302;;3;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416165
3045;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';7;10416166;;LU;1;;;;;MDU;401;401;;4;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416166
3046;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';8;10416167;;SU;1;;;;;MDU;SU1;SU1;;0;;Y;#A.GV@5/KAVEL A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';59300;10416167
3047;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093728;'20200225115211;59300;'1630000;'28554;Spanjaardsteeg;'21;';2000;Antwerpen;;'152576,665;'213061,076;;N;IRREG;6;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';9;11077692;;SU;1;;;;;MDU;SU2;SU2;;0;;Y;;;;APPART;;;;;;;N;MODIFY;;;';59300;11077692
3048;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';13;1724049;;BU;1;;;;;MDU;1;1;;0;;Y;#HA.GV/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1724049
3049;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;1723418;;LU;1;;;;;MDU;2;2;;0;;Y;#A1/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723418
3050;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;1723875;;LU;1;;;;;MDU;101;101;;1;;Y;#A5/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723875
3051;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';11;1723896;;LU;1;;;;;MDU;102;102;;1;;Y;#A6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723896
3052;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';12;1724048;;LU;1;;;;;MDU;201;201;;2;;Y;#HA.GV/1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1724048
3053;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;1723435;;LU;1;;;;;MDU;202;202;;2;;Y;#A1/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723435
3054;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;1723577;;LU;1;;;;;MDU;301;301;;3;;Y;#A2/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723577
3055;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;1723593;;LU;1;;;;;MDU;302;302;;3;;Y;#A2/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723593
3056;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;1723723;;LU;1;;;;;MDU;401;401;;4;;Y;#A3/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723723
3057;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;1723736;;LU;1;;;;;MDU;402;402;;4;;Y;#A3/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723736
3058;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;1723810;;LU;1;;;;;MDU;501;501;;5;;Y;#A4/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723810
3059;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;1723816;;LU;1;;;;;MDU;502;502;;5;;Y;#A4/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723816
3060;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;613760;'20191004142324;1128029;'1630000;'31973;Verbindingsdok-Westkaai;'26;';2000;Antwerpen;;'152621,717;'213366,426;;N;IRREG;7;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;1723870;;LU;1;;;;;MDU;601;601;;6;;Y;#A5/A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';1128029;1723870
3061;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196686;'20200210153522;108068;'1630000;'31973;Verbindingsdok-Westkaai;'30;';2000;Antwerpen;;'152624,013;'213342,53;;N;IRREG;1;3;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;11076673;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';108068;11076673
3062;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196687;'20200210153505;4021011;'1630000;'31973;Verbindingsdok-Westkaai;'28;';2000;Antwerpen;;'152622,134;'213358,391;;N;IRREG;1;3;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;11076674;;BU;1;;;;;;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';4021011;11076674
3063;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093709;'20200224110429;4511909;'1630000;'3931;Braziliestraat;'25;';2000;Antwerpen;;'152480,5;'213570,435;;Y;NA;4;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;10364942;;LU;1;;;;;;1;1;;0;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;NA;B;BOWN;;;;;N;MODIFY;;;';4511909;10364942
3064;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;7093653;'20200210162016;1775218;'1630000;'3931;Braziliestraat;'27;';2000;Antwerpen;;'152478,193;'213563,912;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;10364949;;BU;1;;;;;;1;1;;0;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;NA;B;BOWN;;;;;N;MODIFY;;;';1775218;10364949
3065;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196752;'20190705082418;3918458;'1630000;'3931;Braziliestraat;'29;';2000;Antwerpen;;'152477,02;'213557,233;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;11077125;;LU;1;;;;;MDU;1;1;;0;;;;;;;;;;;;;N;MODIFY;;;';3918458;11077125
3066;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196752;'20190705082418;3918458;'1630000;'3931;Braziliestraat;'29;';2000;Antwerpen;;'152477,02;'213557,233;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11077126;;LU;1;;;;;MDU;2;101;;1;;;;;;;;;;;;;N;MODIFY;;;';3918458;11077126
3067;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196752;'20190705082418;3918458;'1630000;'3931;Braziliestraat;'29;';2000;Antwerpen;;'152477,02;'213557,233;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11077129;;SU;1;;;;;MDU;SU1;SU1;;0;;;;;;;;;;;;;N;MODIFY;;;';3918458;11077129
3068;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196752;'20190705082418;3918458;'1630000;'3931;Braziliestraat;'29;';2000;Antwerpen;;'152477,02;'213557,233;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11077130;;SU;1;;;;;MDU;SU2;SU2;;0;;;;;;;;;;;;;N;MODIFY;;;';3918458;11077130
3069;;;Zoning;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;8105287;'20200129084255;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;';';;;;;;;11196752;'20190705082418;3918458;'1630000;'3931;Braziliestraat;'29;';2000;Antwerpen;;'152477,02;'213557,233;;Y;NA;5;4;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11077127;;LU;1;;;;;MDU;;;;;;;;;;;;;;;;;N;DELETE;;;';3918458;11077127
